scheduler,arrived_pct,unalloc_gpu_pct,run
BestFit,20.0,79.9916291049581,0
BestFit,22.0,77.99259497746293,0
BestFit,24.0,75.99388280746938,0
BestFit,26.0,73.99275595621376,0
BestFit,28.0,71.98776561493887,0
BestFit,30.0,69.99726336123635,0
BestFit,32.0,67.97987765614945,0
BestFit,34.0,65.99710238248568,0
BestFit,36.0,63.94687701223454,0
BestFit,38.0,61.96571152607871,0
BestFit,40.0,59.98696072118494,0
BestFit,42.0,57.995814552479196,0
BestFit,44.0,55.99195106245989,0
BestFit,46.0,53.996297488731614,0
BestFit,48.0,51.990663232453436,0
BestFit,50.0,49.991629104958264,0
BestFit,52.0,47.93882807469424,0
BestFit,54.0,45.98985833869939,0
BestFit,56.0,43.9840631036704,0
BestFit,58.0,41.98873148744372,0
BestFit,60.0,39.98921442369613,0
BestFit,62.0,37.994365743721865,0
BestFit,64.0,35.988731487443694,0
BestFit,66.0,33.9956535737283,0
BestFit,68.0,31.995331616226668,0
BestFit,70.0,29.999517063747593,0
BestFit,72.0,27.99565357372828,0
BestFit,74.0,25.962330972311676,0
BestFit,76.0,23.987282678686444,0
BestFit,78.0,21.990663232453343,0
BestFit,80.0,19.98551191242759,0
BestFit,82.0,17.991307147456563,0
BestFit,84.0,15.929491307147483,0
BestFit,86.0,13.997102382485538,0
BestFit,88.0,11.985672891178394,0
BestFit,90.0,9.997907276239548,0
BestFit,92.0,7.999195106245955,0
BestFit,94.0,6.87169993560848,0
BestFit,96.0,6.866065679330309,0
BestFit,98.0,6.858338699291674,0
BestFit,100.0,6.839665164198307,0
BestFit,102.0,6.836284610431403,0
BestFit,104.0,6.829362524146794,0
BestFit,106.0,6.810688989053427,0
BestFit,108.0,6.804732775273645,0
BestFit,110.0,6.793142305215694,0
BestFit,112.0,6.7735028976174965,0
BestFit,114.0,6.770927237604618,0
BestFit,116.0,6.747102382485494,0
BestFit,118.0,6.741951062459737,0
BestFit,120.0,6.7229555698647605,0
BestFit-PN,2.0,97.99822923374114,0
BestFit-PN,4.0,95.98599484867997,0
BestFit-PN,6.0,93.98502897617516,0
BestFit-PN,8.0,91.98535093367676,0
BestFit-PN,10.0,89.99581455247908,0
BestFit-PN,12.0,87.99549259497745,0
BestFit-PN,14.0,85.99420476497103,0
BestFit-PN,16.0,83.97198969735994,0
BestFit-PN,18.0,81.98840952994205,0
BestFit-PN,20.0,79.99162910495814,0
BestFit-PN,22.0,77.99259497746297,0
BestFit-PN,24.0,75.99388280746942,0
BestFit-PN,26.0,73.99275595621378,0
BestFit-PN,28.0,71.98776561493882,0
BestFit-PN,30.0,69.9972633612363,0
BestFit-PN,32.0,67.97987765614938,0
BestFit-PN,34.0,65.99710238248551,0
BestFit-PN,36.0,63.94687701223438,0
BestFit-PN,38.0,61.96571152607856,0
BestFit-PN,40.0,59.9869607211848,0
BestFit-PN,42.0,57.995814552479075,0
BestFit-PN,44.0,55.991951062459755,0
BestFit-PN,46.0,53.99629748873149,0
BestFit-PN,48.0,51.990663232453315,0
BestFit-PN,50.0,49.99162910495814,0
BestFit-PN,52.0,47.93882807469414,0
BestFit-PN,54.0,45.98985833869928,0
