scheduler,arrived_pct,occupied_nodes,run
FGD-2000,8.0,137,0
FGD-2000,10.0,153,0
FGD-2000,12.0,170,0
FGD-2000,14.0,184,0
FGD-2000,16.0,200,0
FGD-2000,18.0,214,0
FGD-2000,20.0,229,0
FGD-2000,22.0,243,0
FGD-2000,24.0,259,0
FGD-2000,26.0,274,0
FGD-2000,28.0,290,0
FGD-2000,30.0,306,0
FGD-2000,32.0,321,0
FGD-2000,34.0,337,0
FGD-2000,36.0,351,0
FGD-2000,38.0,368,0
FGD-2000,40.0,381,0
FGD-2000,42.0,397,0
FGD-2000,44.0,413,0
FGD-2000,46.0,429,0
FGD-2000,48.0,445,0
FGD-2000,50.0,461,0
FGD-2000,52.0,478,0
FGD-2000,54.0,493,0
FGD-2000,56.0,509,0
FGD-2000,58.0,524,0
FGD-2000,60.0,539,0
FGD-2000,62.0,555,0
FGD-2000,64.0,572,0
FGD-2000,66.0,587,0
FGD-2000,68.0,603,0
FGD-2000,70.0,625,0
FGD-2000,72.0,687,0
FGD-2000,74.0,747,0
FGD-2000,76.0,807,0
FGD-2000,78.0,867,0
FGD-2000,80.0,926,0
FGD-2000,82.0,950,0
FGD-2000,84.0,966,0
FGD-2000,86.0,977,0
FGD-2000,88.0,977,0
FGD-2000,90.0,1041,0
FGD-2000,92.0,1100,0
FGD-2000,94.0,1100,0
FGD-2000,96.0,1100,0
FGD-2000,98.0,1100,0
FGD-2000,100.0,1100,0
FGD-2000,102.0,1100,0
FGD-2000,104.0,1100,0
FGD-2000,106.0,1100,0
FGD-2000,108.0,1100,0
